ID,count
179008,18
179009,30
179010,31
179011,31
179012,29
179013,41
179014,54
179015,25
179016,22
179017,35
179018,23
179019,25
179020,64
179021,32
179022,25
179023,32
179024,16
179025,22
179026,10
179027,45
179028,55
179029,38
179030,35
179031,40
179032,30
179033,25
179034,51
179035,29
179036,25
179037,42
179038,41
179039,28
179040,15
179041,15
179042,23
179043,29
179044,35
179045,27
179046,28
179047,72
179048,20
179049,21
179050,30
179051,7
179052,40
179053,24
179054,84
179055,26
179056,22
179057,19
179058,20
179059,35
179060,68
179061,24
179062,15
179063,52
179064,40
179065,48
179066,18
179067,16
179068,23
179069,13
179070,66
179071,37
179072,14
179073,24
179074,13
179075,8
179076,40
179077,18
179078,45
179079,61
179080,21
179081,18
179082,62
179083,43
179084,19
179085,31
179086,14
179087,23
179088,45
179089,55
179090,26
179091,16
179092,40
179093,22
179094,86
179095,36
179096,11
179097,48
179098,29
179099,43
179100,54
179101,21
179102,12
179103,33
179104,13
179105,45
179106,11
179107,52
179108,16
179109,33
179110,30
179111,72
179112,31
179113,37
179114,21
179115,21
179116,29
179117,17
179118,29
179119,25
179120,45
179121,48
179122,38
179123,52
179124,43
179125,26
179126,29
179127,48
179128,38
179129,13
179130,24
179131,19
179132,35
179133,16
179134,32
179135,29
179136,16
179137,27
179138,30
179139,23
179140,17
179141,17
179142,75
179143,24
179144,31
179145,23
179146,33
179147,17
179148,36
179149,28
179150,8
179151,37
179152,23
179153,121
179154,18
179155,43
179156,41
179157,36
179158,32
179159,29
179160,106
179161,28
179162,27
179163,7
179164,18
179165,18
179166,33
179167,42
179168,42
179169,32
179170,21
179171,35
179172,36
179173,14
179174,43
179175,62
179176,60
179177,51
179178,21
179179,64
179180,89
179181,20
179182,23
179183,22
179184,13
179185,42
179186,34
179187,33
179188,41
179189,20
179190,33
179191,30
179192,28
179193,74
179194,61
179195,28
179196,36
179197,27
179198,24
179199,17
179200,17
179201,26
179202,43
179203,37
179204,44
179205,36
179206,37
179207,45
179208,72
179209,28
179210,22
179211,62
179212,55
179213,22
179214,61
179215,26
179216,58
179217,24
179218,55
179219,25
179220,23
179221,29
179222,45
179223,26
179224,39
179225,43
179226,27
179227,39
179228,26
179229,21
179230,43
179231,15
179232,18
179233,14
179234,33
179235,32
179236,37
179237,20
179238,23
179239,34
179240,62
179241,23
179242,35
179243,25
179244,16
179245,78
179246,26
179247,53
179248,42
179249,31
179250,40
179251,67
179252,54
179253,42
179254,18
179255,23
179256,48
179257,24
179258,26
179259,14
179260,23
179261,23
179262,37
179263,26
179264,21
179265,19
179266,26
179267,76
179268,33
179269,64
179270,45
179271,26
179272,33
179273,22
179274,21
179275,20
179276,28
179277,44
179278,43
179279,29
179280,13
179281,18
179282,23
179283,36
179284,29
179285,23
179286,26
179287,21
179288,27
179289,42
179290,44
179291,45
179292,20
179293,13
179294,29
179295,35
179296,21
179297,27
179298,27
179299,17
179300,19
179301,23
179302,40
179303,29
179304,19
179305,21
179306,37
179307,19
179308,17
179309,30
179310,66
179311,50
179312,27
179313,99
179314,36
179315,55
179316,32
179317,12
179318,16
179319,17
179320,64
179321,36
179322,36
179323,26
179324,20
179325,24
179326,21
179327,23
179328,43
179329,31
179330,28
179331,5
179332,14
179333,22
179334,30
179335,20
179336,12
179337,37
179338,18
179339,30
179340,37
179341,39
179342,23
179343,29
179344,26
179345,34
179346,16
179347,7
179348,46
179349,44
179350,10
179351,21
179352,25
179353,31
179354,23
179355,31
179356,15
179357,30
179358,66
179359,40
179360,27
179361,23
179362,24
179363,17
179364,46
179365,31
179366,19
179367,73
179368,67
179369,70
179370,15
179371,37
179372,44
179373,2
179374,31
179375,24
179376,50
179377,21
179378,31
179379,12
179380,21
179381,21
179382,10
179383,17
179384,26
179385,19
179386,44
179387,24
179388,24
179389,40
179390,26
179391,24
179392,23
179393,29
179394,28
179395,45
179396,28
179397,34
179398,18
179399,43
179400,34
179401,37
179402,25
179403,47
179404,25
179405,51
179406,28
179407,47
179408,21
179409,26
179410,25
179411,25
179412,11
179413,17
179414,30
179415,17
179416,26
179417,16
179418,44
179419,25
179420,50
179421,28
179422,46
179423,25
179424,44
179425,80
179426,53
179427,35
179428,36
179429,25
179430,46
179431,26
179432,42
179433,42
179434,48
179435,38
179436,21
179437,60
179438,16
179439,16
179440,9
179441,31
179442,30
179443,16
179444,30
179445,155
179446,141
179447,103
179448,117
179449,21
179450,20
179451,26
179452,51
179453,35
179454,89
179455,25
179456,27
179457,17
179458,26
179459,37
179460,54
179461,24
179462,13
179463,30
179464,57
179465,19
179466,16
179467,30
179468,19
179469,23
179470,50
179471,6
179472,55
179473,51
179474,15
179475,21
179476,61
179477,45
179478,85
179479,27
179480,22
179481,21
179482,49
179483,36
179484,40
179485,28
179486,82
179487,42
179488,41
179489,32
179490,32
179491,22
179492,27
179493,28
179494,17
179495,17
179496,18
179497,46
179498,23
179499,41
179500,59
179501,27
179502,23
179503,17
179504,28
179505,25
179506,22
179507,40
179508,23
179509,34
179510,15
179511,28
179512,19
179513,29
179514,29
179515,51
179516,34
179517,21
179518,50
179519,20
179520,9
179521,71
179522,33
179523,27
179524,13
179525,20
179526,31
179527,32
179528,14
179529,38
179530,14
179531,14
179532,28
179533,31
179534,20
179535,15
179536,50
179537,50
179538,44
179539,63
179540,79
179541,37
179542,24
179543,24
179544,57
179545,75
179546,47
179547,34
179548,46
179549,22
179550,27
179551,35
179552,35
179553,51
179554,53
179555,52
179556,40
179557,21
179558,33
179559,41
179560,22
179561,31
179562,10
179563,25
179564,17
179565,41
179566,28
179567,35
179568,30
179569,20
179570,27
179571,13
179572,25
179573,14
179574,17
179575,26
179576,18
179577,25
179578,26
179579,25
179580,25
179581,24
179582,25
179583,23
179584,9
179585,25
179586,10
179587,22
179588,51
179589,40
179590,97
179591,36
179592,15
179593,16
179594,31
179595,24
179596,25
179597,64
179598,38
179599,81
179600,67
179601,23
179602,37
179603,42
179604,27
179605,27
179606,66
179607,33
179608,43
179609,41
179610,19
179611,28
179612,34
179613,12
179614,34
179615,55
179616,35
179617,84
179618,44
179619,36
179620,29
179621,34
179622,53
179623,33
179624,34
179625,44
179626,47
179627,60
179628,20
179629,20
179630,23
179631,13
179632,53
179633,26
179634,22
179635,29
179636,40
179637,30
179638,50
179639,19
179640,17
179641,17
179642,31
179643,84
179644,38
179645,24
179646,50
179647,35
179648,12
179649,29
179650,41
179651,19
179652,62
179653,22
179654,70
179655,12
179656,20
179657,10
179658,28
179659,8
179660,46
179661,29
179662,19
179663,24
179664,33
179665,50
179666,53
179667,29
179668,33
179669,28
179670,34
179671,25
179672,39
179673,23
179674,43
179675,27
179676,45
179677,27
179678,46
179679,38
179680,15
179681,20
179682,25
179683,10
179684,74
179685,16
179686,70
179687,29
179688,22
179689,28
179690,44
179691,56
179692,31
179693,34
179694,21
179695,14
179696,16
179697,23
179698,12
179699,35
179700,35
179701,30
179702,21
179703,21
179704,18
179705,7
179706,29
179707,17
179708,84
179709,14
179710,41
179711,21
179712,22
179713,27
179714,55
179715,59
179716,59
179717,32
179718,41
179719,32
179720,37
179721,33
179722,10
179723,31
179724,39
179725,10
179726,40
179727,15
179728,47
179729,9
179730,27
179731,32
179732,51
179733,22
179734,29
179735,26
179736,45
179737,43
179738,27
179739,35
179740,86
179741,14
179742,11
179743,22
179744,31
179745,37
179746,46
179747,32
179748,27
179749,30
179750,53
179751,18
179752,33
179753,21
179754,37
179755,20
179756,58
179757,71
179758,19
179759,53
179760,24
179761,26
179762,39
179763,69
179764,32
179765,85
179766,19
179767,38
179768,34
179769,48
179770,26
179771,32
179772,14
179773,24
179774,15
179775,18
179776,16
179777,31
179778,28
179779,41
179780,38
179781,17
179782,22
179783,31
179784,35
179785,18
179786,24
179787,46
179788,41
179789,33
179790,39
179791,26
179792,39
179793,20
179794,30
179795,37
179796,15
179797,33
179798,29
179799,11
179800,15
179801,25
179802,52
179803,13
179804,16
179805,31
179806,22
179807,24
179808,24
179809,26
179810,22
179811,36
179812,19
179813,19
179814,19
179815,27
179816,15
179817,86
179818,37
179819,13
179820,30
179821,117
179822,9
179823,37
179824,37
179825,52
179826,26
179827,32
179828,28
179829,22
179830,28
179831,21
179832,51
179833,28
179834,27
179835,64
179836,54
179837,57
179838,55
179839,54
179840,57
179841,32
179842,28
179843,36
179844,48
179845,79
179846,68
179847,26
179848,40
179849,39
179850,57
179851,41
179852,11
179853,28
179854,7
179855,22
179856,26
179857,19
179858,63
179859,4
179860,55
179861,57
179862,40
179863,29
179864,30
179865,25
179866,19
179867,43
179868,94
179869,25
179870,21
179871,11
179872,79
179873,35
179874,27
179875,21
179876,29
179877,23
179878,28
179879,31
179880,50
179881,32
179882,57
179883,32
179884,47
179885,45
179886,16
179887,26
179888,34
179889,87
179890,15
179891,15
179892,65
179893,26
179894,28
179895,45
179896,21
179897,32
179898,18
179899,33
179900,36
179901,25
179902,21
179903,17
179904,21
179905,47
179906,61
179907,36
179908,16
179909,52
179910,30
179911,20
179912,29
179913,96
179914,34
179915,33
179916,42
179917,28
179918,28
179919,29
179920,27
179921,11
179922,54
179923,35
179924,19
179925,25
179926,26
179927,24
179928,29
179929,48
179930,25
179931,65
179932,59
179933,17
179934,35
179935,27
179936,12
179937,25
179938,84
179939,25
179940,45
179941,15
179942,25
179943,21
179944,29
179945,15
179946,36
179947,31
179948,80
179949,71
179950,71
179951,71
179952,92
179953,76
179954,22
179955,47
179956,22
179957,66
179958,32
179959,17
179960,61
179961,22
179962,25
179963,9
179964,45
179965,29
179966,53
179967,19
179968,22
179969,34
179970,21
179971,28
179972,28
179973,32
179974,44
179975,26
179976,26
179977,12
179978,38
179979,35
179980,61
179981,14
179982,17
179983,38
179984,17
179985,18
179986,78
179987,42
179988,42
179989,25
179990,36
179991,26
179992,15
179993,34
179994,39
179995,17
179996,88
179997,36
179998,45
179999,25
180000,41
180001,36
180002,40
180003,22
180004,58
180005,21
180006,22
180007,20
180008,26
180009,35
180010,34
180011,51
180012,26
180013,31
180014,22
180015,19
180016,29
180017,14
180018,25
180019,45
180020,47
180021,14
180022,35
180023,52
180024,67
180025,49
180026,29
180027,5
180028,24
180029,14
180030,22
180031,13
180032,47
180033,29
180034,15
180035,22
180036,7
180037,41
180038,41
180039,14
180040,25
180041,21
180042,13
180043,20
180044,36
180045,29
180046,32
180047,39
180048,13
180049,35
180050,48
180051,29
180052,14
180053,12
180054,12
180055,11
180056,26
180057,38
180058,26
180059,25
180060,29
180061,46
180062,26
180063,25
180064,46
180065,25
180066,40
180067,42
180068,32
180069,44
180070,32
180071,32
180072,41
180073,27
180074,40
180075,40
180076,63
180077,40
180078,40
180079,45
180080,70
180081,47
180082,43
180083,43
180084,40
180085,69
180086,24
180087,39
180088,34
180089,41
180090,24
180091,31
180092,25
180093,21
180094,14
180095,33
180096,26
180097,34
180098,17
180099,17
180100,21
180101,23
180102,43
180103,39
180104,20
180105,24
180106,27
180107,55
180108,29
180109,33
180110,96
180111,20
180112,42
180113,42
180114,23
180115,44
180116,29
180117,23
180118,24
180119,26
180120,22
180121,27
180122,13
180123,32
180124,36
180125,20
180126,40
180127,28
180128,23
180129,20
180130,49
180131,59
180132,17
180133,26
180134,27
180135,28
180136,43
180137,26
180138,8
180139,11
180140,14
180141,21
180142,29
180143,22
180144,60
180145,23
180146,31
180147,17
180148,80
180149,102
180150,30
180151,28
180152,39
180153,23
180154,33
180155,42
180156,26
180157,34
180158,22
180159,17
180160,12
180161,36
180162,51
180163,33
180164,26
180165,10
180166,101
180167,15
180168,37
180169,36
180170,28
180171,35
180172,37
180173,54
180174,28
180175,21
180176,12
180177,18
180178,29
180179,19
180180,19
180181,16
180182,9
180183,36
180184,36
180185,13
180186,41
180187,63
180188,53
180189,61
180190,26
180191,44
180192,27
180193,17
180194,17
180195,25
180196,166
180197,48
180198,12
180199,61
180200,39
180201,19
180202,13
180203,25
180204,18
180205,21
180206,26
180207,26
180208,15
180209,22
180210,15
180211,31
180212,26
180213,20
180214,113
180215,19
180216,60
180217,32
180218,60
180219,50
180220,15
180221,25
180222,48
180223,22
180224,26
180225,25
180226,52
180227,77
180228,59
180229,97
180230,26
180231,28
180232,45
180233,64
180234,61
180235,61
180236,24
180237,38
180238,29
180239,46
180240,42
180241,48
180242,43
180243,55
180244,48
180245,44
180246,47
180247,42
180248,35
180249,64
180250,18
180251,34
180252,24
180253,40
180254,11
180255,33
180256,17
180257,16
180258,27
180259,39
180260,39
180261,23
180262,79
180263,28
180264,28
180265,19
180266,55
180267,54
180268,69
180269,29
180270,19
180271,38
180272,34
180273,76
180274,25
180275,27
180276,43
180277,59
180278,56
180279,48
180280,26
180281,33
180282,45
180283,34
180284,28
180285,30
180286,28
180287,28
180288,6
180289,22
180290,39
180291,23
180292,26
180293,32
180294,26
180295,22
180296,112
180297,58
180298,51
180299,25
180300,29
180301,21
180302,21
180303,48
180304,28
180305,37
180306,21
180307,62
180308,18
180309,20
180310,31
180311,24
180312,58
180313,74
180314,28
180315,10
180316,29
180317,20
180318,39
180319,49
180320,25
180321,14
180322,20
180323,25
180324,36
180325,25
180326,11
180327,35
180328,33
180329,33
180330,33
180331,37
180332,47
180333,24
180334,45
180335,24
180336,27
180337,30
180338,24
180339,29
180340,25
180341,19
180342,30
180343,60
180344,20
180345,27
180346,44
180347,19
180348,68
180349,36
180350,26
180351,30
180352,32
180353,20
180354,49
180355,70
180356,25
180357,30
180358,42
180359,58
180360,36
180361,24
180362,26
180363,39
180364,13
180365,57
180366,34
180367,16
180368,32
180369,37
180370,30
180371,21
180372,33
180373,28
180374,111
180375,15
180376,72
180377,14
180378,13
180379,14
180380,43
180381,47
180382,27
180383,17
180384,52
180385,17
180386,49
180387,33
180388,41
180389,69
180390,65
180391,16
180392,26
180393,28
180394,21
180395,19
180396,20
180397,22
180398,37
180399,30
180400,22
180401,35
180402,27
180403,20
180404,11
180405,22
180406,22
180407,34
180408,27
180409,26
180410,19
180411,8
180412,18
180413,23
180414,51
180415,39
180416,23
180417,57
180418,31
180419,17
180420,30
180421,31
180422,27
180423,12
180424,18
180425,19
180426,16
180427,31
180428,17
180429,19
180430,16
180431,27
180432,47
180433,11
180434,41
180435,35
180436,34
180437,20
180438,19
180439,32
180440,30
180441,37
180442,20
180443,45
180444,13
180445,35
180446,11
180447,12
180448,26
180449,42
180450,8
180451,25
180452,21
180453,47
180454,19
180455,38
180456,56
180457,39
180458,18
180459,33
180460,52
180461,21
180462,39
180463,30
180464,40
180465,23
180466,15
180467,43
180468,52
180469,48
180470,77
180471,29
180472,30
180473,25
180474,34
180475,10
180476,39
180477,29
180478,17
180479,16
180480,62
180481,30
180482,20
180483,33
180484,19
180485,99
180486,27
180487,62
180488,20
180489,35
180490,51
180491,24
180492,26
180493,36
180494,23
180495,61
180496,69
180497,21
180498,18
180499,16
180500,18
180501,41
180502,18
180503,16
180504,36
180505,41
180506,51
180507,24
180508,19
180509,36
180510,15
180511,21
180512,21
180513,78
180514,24
180515,15
180516,15
180517,28
180518,32
180519,38
180520,47
180521,45
180522,43
180523,23
180524,35
180525,14
180526,70
180527,17
180528,44
180529,41
180530,49
180531,22
180532,18
180533,34
180534,33
180535,33
180536,33
180537,52
180538,25
180539,26
180540,23
180541,26
180542,8
180543,28
180544,73
180545,31
180546,28
180547,68
180548,34
180549,35
180550,38
180551,36
180552,29
180553,31
180554,19
180555,54
180556,106
180557,20
180558,27
180559,85
180560,18
180561,28
180562,29
180563,21
180564,34
180565,40
180566,34
180567,18
180568,28
180569,14
180570,23
180571,32
180572,10
180573,59
180574,65
180575,65
180576,21
180577,62
180578,62
180579,32
180580,25
180581,35
180582,27
180583,30
180584,29
180585,38
180586,52
180587,10
180588,41
180589,8
180590,14
180591,22
180592,27
180593,24
180594,31
180595,41
180596,23
180597,27
180598,14
180599,84
180600,22
180601,49
180602,46
180603,26
180604,31
180605,19
180606,31
180607,43
180608,13
180609,20
180610,25
180611,27
180612,26
180613,15
180614,117
180615,41
180616,25
180617,11
180618,15
180619,24
180620,19
180621,33
180622,69
180623,31
180624,26
180625,25
180626,45
180627,22
180628,24
180629,73
180630,52
180631,59
180632,20
180633,33
180634,35
180635,22
180636,22
180637,78
180638,72
180639,20
180640,23
180641,24
180642,22
180643,25
180644,20
180645,27
180646,18
180647,15
180648,16
180649,21
180650,33
180651,20
180652,46
180653,17
180654,19
180655,24
180656,10
180657,27
180658,33
180659,53
180660,20
180661,49
180662,15
180663,38
180664,57
180665,27
180666,34
180667,53
180668,35
180669,52
180670,16
180671,23
180672,43
180673,25
180674,26
180675,34
180676,16
180677,46
180678,106
180679,16
180680,21
180681,26
180682,13
180683,7
180684,47
180685,26
180686,29
180687,43
180688,29
180689,28
180690,20
180691,16
180692,39
180693,39
180694,24
180695,47
180696,45
180697,73
180698,28
180699,27
180700,21
180701,10
180702,63
180703,32
180704,16
180705,27
180706,28
180707,24
180708,24
180709,23
180710,30
180711,15
180712,51
180713,51
180714,96
180715,20
180716,67
180717,32
180718,39
180719,37
180720,48
180721,17
180722,34
180723,39
180724,24
180725,39
180726,47
180727,35
180728,28
180729,41
180730,74
180731,45
180732,20
180733,49
180734,121
180735,28
180736,58
180737,32
180738,23
180739,37
180740,22
180741,36
180742,11
180743,67
180744,18
180745,45
180746,36
180747,16
180748,15
180749,41
180750,27
180751,26
180752,18
180753,31
180754,37
180755,28
180756,25
180757,27
180758,38
180759,30
180760,57
180761,26
180762,23
180763,18
180764,32
180765,26
180766,73
180767,20
180768,49
180769,18
180770,18
180771,21
180772,42
180773,26
180774,62
180775,24
180776,39
180777,38
180778,29
180779,35
180780,29
180781,27
180782,23
180783,29
180784,23
180785,20
180786,17
180787,62
180788,142
180789,39
180790,24
180791,25
180792,32
180793,27
180794,121
180795,16
180796,42
180797,81
180798,34
180799,40
180800,38
180801,41
180802,38
180803,37
180804,16
180805,55
180806,19
180807,27
180808,36
180809,32
180810,39
180811,27
180812,19
180813,35
180814,33
180815,59
180816,38
180817,21
180818,35
180819,48
180820,24
180821,55
180822,43
180823,33
180824,25
180825,36
180826,47
180827,39
180828,42
180829,19
180830,33
180831,40
180832,13
180833,19
180834,26
180835,29
180836,44
180837,32
180838,32
180839,18
180840,92
180841,26
180842,24
180843,34
180844,28
180845,47
180846,20
180847,18
180848,25
180849,27
180850,9
180851,11
180852,19
180853,23
180854,28
180855,36
180856,70
180857,27
180858,56
180859,26
180860,20
180861,30
180862,18
180863,19
180864,15
180865,20
180866,20
180867,32
180868,14
180869,60
180870,25
180871,22
180872,25
180873,54
180874,73
180875,45
180876,47
180877,17
180878,34
180879,20
180880,44
180881,84
180882,31
180883,13
180884,9
180885,26
180886,46
180887,18
180888,40
180889,41
180890,40
180891,41
180892,36
180893,19
180894,26
180895,22
180896,20
180897,37
180898,28
180899,34
180900,23
180901,16
180902,19
180903,35
180904,22
180905,27
180906,19
180907,16
180908,20
180909,39
180910,34
180911,25
180912,26
180913,28
180914,14
180915,16
180916,28
180917,20
180918,26
180919,25
180920,28
180921,36
180922,21
180923,21
180924,33
180925,25
180926,23
180927,80
180928,34
180929,17
180930,28
180931,32
180932,34
180933,39
180934,40
180935,31
180936,26
180937,32
180938,24
180939,30
180940,38
180941,47
180942,31
180943,33
180944,19
180945,19
180946,17
180947,28
180948,22
180949,15
180950,14
180951,35
180952,33
180953,16
180954,20
180955,72
180956,38
180957,16
180958,41
180959,19
180960,31
180961,12
180962,31
180963,24
180964,30
180965,96
180966,55
180967,32
180968,31
180969,28
180970,17
180971,23
180972,33
180973,37
180974,22
180975,17
180976,19
180977,31
180978,37
180979,29
180980,17
180981,46
180982,26
180983,28
180984,59
180985,46
180986,59
180987,29
180988,24
180989,30
180990,57
180991,55
180992,24
180993,32
180994,36
180995,33
180996,27
180997,26
180998,29
180999,19
181000,25
181001,26
181002,27
181003,27
181004,36
181005,22
181006,82
181007,25
181008,34
181009,44
181010,67
181011,25
181012,51
181013,8
181014,26
181015,42
181016,26
181017,51
181018,23
181019,30
181020,38
181021,24
181022,36
181023,20
181024,28
181025,82
181026,19
181027,35
181028,23
181029,38
181030,10
181031,23
181032,22
181033,21
181034,45
181035,17
181036,44
181037,23
181038,39
181039,29
181040,29
181041,24
181042,11
181043,55
181044,33
181045,17
181046,26
181047,40
181048,22
181049,41
181050,46
181051,7
181052,27
181053,14
181054,71
181055,24
181056,25
181057,39
181058,34
181059,12
181060,14
181061,32
181062,21
181063,18
181064,19
181065,23
181066,29
181067,47
181068,19
181069,19
181070,19
181071,32
181072,26
181073,24
181074,23
181075,13
181076,33
181077,21
181078,30
181079,12
181080,26
181081,27
181082,31
181083,29
181084,37
181085,14
181086,19
181087,28
181088,21
181089,26
181090,26
181091,15
181092,20
181093,22
181094,28
181095,80
181096,25
181097,24
181098,27
181099,35
181100,26
181101,24
181102,17
181103,76
181104,25
181105,17
181106,73
181107,42
181108,19
181109,36
181110,51
181111,34
181112,39
181113,7
181114,35
181115,20
181116,39
181117,30
181118,20
181119,20
181120,21
181121,13
181122,92
181123,27
181124,29
181125,32
181126,36
181127,13
181128,24
181129,21
181130,153
181131,11
181132,17
181133,25
181134,46
181135,37
181136,25
181137,21
181138,58
181139,25
181140,45
181141,46
181142,22
181143,27
181144,69
181145,31
181146,14
181147,16
181148,24
181149,9
181150,30
181151,26
181152,18
181153,24
181154,13
181155,32
181156,34
181157,23
181158,39
181159,31
181160,29
181161,29
181162,20
181163,27
181164,51
181165,25
181166,29
181167,84
181168,22
181169,28
181170,21
181171,50
181172,25
181173,17
181174,37
181175,16
181176,48
181177,25
181178,82
181179,39
181180,21
181181,38
181182,32
181183,25
181184,24
181185,41
181186,22
181187,17
181188,13
181189,61
181190,29
181191,44
181192,22
181193,40
181194,34
181195,25
181196,37
181197,46
181198,60
181199,37
181200,33
181201,32
181202,36
181203,29
181204,30
181205,19
181206,28
181207,19
181208,22
181209,16
181210,35
181211,28
181212,26
181213,32
181214,55
181215,10
181216,77
181217,22
181218,19
181219,43
181220,24
181221,55
181222,25
181223,15
181224,20
181225,34
181226,20
181227,20
181228,25
181229,17
181230,37
181231,29
181232,35
181233,26
181234,67
181235,25
181236,20
181237,90
181238,35
181239,40
181240,17
181241,52
181242,26
181243,14
181244,30
181245,31
181246,15
181247,36
181248,51
181249,34
181250,41
181251,82
181252,10
181253,25
181254,63
181255,14
181256,17
181257,47
181258,21
181259,27
181260,56
181261,26
181262,46
181263,17
181264,42
181265,24
181266,52
181267,25
181268,19
181269,92
181270,13
181271,29
181272,76
181273,28
181274,24
181275,25
181276,22
181277,23
181278,51
181279,22
181280,31
181281,14
181282,66
181283,57
181284,15
181285,19
181286,6
181287,29
181288,16
181289,20
181290,38
181291,7
181292,16
181293,21
181294,33
181295,54
181296,25
181297,48
181298,14
181299,41
181300,67
181301,33
181302,23
181303,30
181304,9
181305,64
181306,75
181307,109
181308,22
181309,29
181310,40
181311,24
181312,19
181313,54
181314,24
181315,22
181316,62
181317,21
181318,36
181319,72
181320,30
181321,17
181322,13
181323,12
181324,18
181325,29
181326,30
181327,30
181328,39
181329,35
181330,26
181331,25
181332,30
181333,33
181334,18
181335,39
181336,23
181337,35
181338,53
181339,41
181340,28
181341,37
181342,47
181343,26
181344,19
181345,37
181346,60
181347,47
181348,25
181349,36
181350,28
181351,78
181352,43
181353,41
181354,39
181355,26
181356,64
181357,47
181358,35
181359,29
181360,37
181361,40
181362,42
181363,45
181364,43
181365,30
181366,32
181367,29
181368,31
181369,32
181370,41
181371,31
181372,38
181373,29
181374,85
181375,28
181376,27
181377,22
181378,73
181379,68
181380,15
181381,49
181382,162
181383,24
181384,51
181385,21
181386,62
181387,69
181388,20
181389,21
181390,80
181391,63
181392,70
181393,19
181394,18
181395,27
181396,21
181397,16
181398,33
181399,17
181400,13
181401,28
181402,22
181403,20
181404,18
181405,8
181406,27
181407,36
181408,27
181409,22
181410,27
181411,23
181412,24
181413,25
181414,40
181415,43
181416,21
181417,49
181418,35
181419,27
181420,37
181421,25
181422,43
181423,69
181424,38
181425,48
181426,21
181427,16
181428,30
181429,14
181430,32
181431,27
181432,32
181433,25
181434,30
181435,34
181436,23
181437,32
181438,55
181439,52
181440,8
181441,51
181442,8
181443,23
181444,31
181445,16
181446,39
181447,24
181448,33
181449,21
181450,33
181451,38
181452,35
181453,27
181454,20
181455,33
181456,48
181457,37
181458,23
181459,36
181460,37
181461,29
181462,30
181463,30
181464,25
181465,20
181466,29
181467,6
181468,3
181469,16
181470,8
181471,25
181472,46
181473,23
181474,45
181475,29
181476,14
181477,34
181478,28
181479,22
181480,29
181481,20
181482,15
181483,13
181484,13
181485,43
181486,27
181487,29
181488,28
181489,14
181490,25
181491,25
181492,11
181493,23
181494,66
181495,30
181496,3
181497,6
181498,24
181499,21
181500,18
181501,39
181502,8
181503,23
181504,17
181505,32
181506,43
181507,26
181508,27
181509,49
181510,6
181511,29
181512,49
181513,32
181514,36
181515,15
181516,52
181517,19
181518,32
181519,75
181520,46
181521,25
181522,31
181523,50
181524,26
181525,21
181526,33
181527,74
181528,17
181529,20
181530,38
181531,49
181532,25
181533,65
181534,79
181535,63
181536,26
181537,12
181538,31
181539,31
181540,28
181541,46
181542,33
181543,30
181544,23
181545,103
181546,65
181547,49
181548,47
181549,38
181550,26
181551,36
181552,16
181553,19
181554,33
181555,25
181556,30
181557,26
181558,34
181559,16
181560,36
181561,45
181562,68
181563,72
181564,69
181565,72
181566,75
181567,69
181568,36
181569,39
181570,10
181571,63
181572,67
181573,23
181574,27
181575,73
181576,15
181577,14
181578,36
181579,30
181580,32
181581,34
181582,32
181583,43
181584,37
181585,35
181586,41
181587,22
181588,28
181589,19
181590,28
181591,85
181592,24
181593,11
181594,24
181595,39
181596,13
181597,15
181598,31
181599,21
181600,35
181601,29
181602,61
181603,46
181604,37
181605,56
181606,37
181607,61
181608,6
181609,2
181610,27
181611,35
181612,11
181613,36
181614,28
181615,18
181616,38
181617,48
181618,44
181619,13
181620,32
181621,23
181622,26
181623,16
181624,11
181625,43
181626,33
181627,33
181628,49
181629,15
181630,12
181631,41
181632,51
181633,93
181634,60
181635,43
181636,52
181637,27
181638,38
181639,22
181640,31
181641,26
181642,29
181643,27
181644,24
181645,26
181646,19
181647,9
181648,39
181649,23
181650,87
181651,66
181652,63
181653,26
181654,40
181655,30
181656,56
181657,20
181658,109
181659,30
181660,40
181661,17
181662,29
181663,23
181664,24
181665,25
181666,13
181667,63
181668,17
181669,13
181670,16
181671,48
181672,21
181673,16
181674,18
181675,25
181676,17
181677,26
181678,33
181679,29
181680,18
181681,16
181682,16
181683,28
181684,31
181685,33
181686,34
181687,23
181688,47
181689,34
181690,65
181691,27
181692,28
181693,34
181694,27
181695,37
181696,36
181697,35
181698,26
181699,59
181700,33
181701,48
181702,31
181703,19
181704,44
181705,15
181706,22
181707,51
181708,12
181709,15
181710,26
181711,54
181712,54
181713,72
181714,20
181715,25
181716,26
181717,35
181718,20
181719,13
181720,28
181721,33
181722,27
181723,35
181724,35
181725,41
181726,31
181727,15
181728,69
181729,36
181730,17
181731,24
181732,23
181733,20
181734,11
181735,11
181736,19
181737,37
181738,57
181739,26
181740,23
181741,79
181742,19
181743,22
181744,17
181745,26
181746,18
181747,14
181748,11
181749,34
181750,51
181751,24
181752,42
181753,46
181754,17
181755,22
181756,39
181757,15
181758,15
181759,102
181760,29
181761,7
181762,10
181763,19
181764,31
181765,19
181766,24
181767,24
181768,28
181769,31
181770,32
181771,42
181772,31
181773,30
181774,28
181775,19
181776,18
181777,26
181778,32
181779,34
181780,31
181781,56
181782,19
181783,19
181784,31
181785,26
181786,25
181787,42
181788,2
181789,21
181790,23
181791,27
181792,43
181793,66
181794,46
181795,24
181796,28
181797,17
181798,38
181799,30
181800,44
181801,4
181802,26
181803,20
181804,12
181805,74
181806,32
